,movieId,directors,actors
1819,2967,Mervyn LeRoy,Nancy Kelly|Patty McCormack|Gage Clarke
1820,2969,Claude Lelouch,Anouk Aimée|Jean-Louis Trintignant|Pierre Barouh
1821,2970,Werner Herzog,Klaus Kinski|Claudia Cardinale|José Lewgoy
1822,2971,Bob Fosse,Roy Scheider|Jessica Lange|Ann Reinking
1823,2972,Yimou Zhang,Gong Li|Wen Jiang|Rujun Teng
1824,2973,Woody Allen,Martin Landau|Woody Allen|Bill Bernstein
1825,2974,Louis Morneau,Lou Diamond Phillips|Dina Meyer|Bob Gunton
1826,2975,Malcolm D. Lee,Taye Diggs|Nia Long|Morris Chestnut
1827,2978,Damon Santostefano,Neve Campbell|Matthew Perry|Dylan McDermott
1828,2982,William Friedkin,Jenny Seagrove|Dwier Brown|Carey Lowell
1829,2983,Sidney J. Furie,Michael Caine|Nigel Green|Guy Doleman
1830,2985,Paul Verhoeven,Peter Weller|Nancy Allen|Dan O&apos;Herlihy
1831,2986,Irvin Kershner,Peter Weller|Nancy Allen|Belinda Bauer
1832,2987,Robert Zemeckis,Bob Hoskins|Christopher Lloyd|Joanna Cassidy
1833,2988,Jonathan Demme,Paul Le Mat|Jason Robards|Elizabeth Cheshire
1834,2989,John Glen,Roger Moore|Carole Bouquet|Topol
1835,2990,John Glen,Timothy Dalton|Robert Davi|Carey Lowell
1836,2992,George Pavlou,David Dukes|Kelly Piper|Hugh O&apos;Conor
1837,2993,Terence Young,Sean Connery|Claudine Auger|Adolfo Celi
1838,2995,William Malone,Geoffrey Rush|Famke Janssen|Taye Diggs
1839,2997,Spike Jonze,John Cusack|Cameron Diaz|Catherine Keener
1840,3000,Hayao Miyazaki,Yôji Matsuda|Yuriko Ishida|Yûko Tanaka
1841,3003,Radu Mihaileanu,Lionel Abelanski|Rufus|Clément Harari
1842,3005,Phillip Noyce,Denzel Washington|Angelina Jolie|Queen Latifah
1843,3006,Michael Mann,Russell Crowe|Al Pacino|Christopher Plummer
1844,3011,Sydney Pollack,Jane Fonda|Michael Sarrazin|Susannah York
1845,3013,Brian Yuzna,Jeffrey Combs|Bruce Abbott|Claude Earl Jones
1846,3014,Oz Scott|Michael Schultz,Richard Pryor|Cicely Tyson|Angel Ramirez Jr.
1847,3016,George A. Romero,Hal Holbrook|Leslie Nielsen|Adrienne Barbeau
1848,3017,Michael Gornick,George Kennedy|Lois Chiles|Domenick John
1849,3018,Stuart Gordon,Jeffrey Combs|Bruce Abbott|Barbara Crampton
1850,3019,Gus Van Sant,Matt Dillon|Kelly Lynch|James Le Gros
1851,3020,Joel Schumacher,Michael Douglas|Robert Duvall|Barbara Hershey
1852,3021,Tobe Hooper,Elizabeth Berridge|Shawn Carson|Jeanne Austin
1853,3022,Clyde Bruckman|Buster Keaton,Buster Keaton|Marion Mack|Glen Cavender
1854,3024,Joe Dante,Bradford Dillman|Heather Menzies-Urich|Kevin McCarthy
1855,3028,Franco Zeffirelli,Elizabeth Taylor|Richard Burton|Cyril Cusack
1856,3029,Bruce Malmuth|Gary Nelson|Sylvester Stallone,Sylvester Stallone|Rutger Hauer|Billy Dee Williams
1857,3030,Akira Kurosawa,Toshirô Mifune|Eijirô Tôno|Tatsuya Nakadai
1858,3031,Bob Logan,Leslie Nielsen|Linda Blair|Ned Beatty
1859,3032,Boris Sagal,Charlton Heston|Anthony Zerbe|Rosalind Cash
1860,3033,Mel Brooks,Mel Brooks|John Candy|Rick Moranis
1861,3034,Wolfgang Reitherman|David Hand,Brian Bedford|Phil Harris|Roger Miller
1862,3035,John Ford|Mervyn LeRoy|Joshua Logan,Henry Fonda|James Cagney|William Powell
1863,3036,Jean-Jacques Annaud,Everett McGill|Ron Perlman|Nicholas Kadi
1864,3037,Arthur Penn,Dustin Hoffman|Faye Dunaway|Chief Dan George
1865,3038,Elia Kazan,Andy Griffith|Patricia Neal|Anthony Franciosa
1866,3039,John Landis,Eddie Murphy|Dan Aykroyd|Ralph Bellamy
1867,3040,Ivan Reitman,Bill Murray|Harvey Atkin|Kate Lynch
1868,3041,Ken Wiederhorn,Richard Mulligan|Hamilton Camp|John Mengatti
1869,3042,George Mendeluk,Sally Kellerman|Patrick Dempsey|Al Waxman
1870,3043,Bob Logan,Corey Feldman|Jack Nance|Sarah Douglas
1871,3044,Kenneth Branagh,Kenneth Branagh|Emma Thompson|Andy Garcia
1872,3045,Kenneth Branagh,Hugh Laurie|Stephen Fry|Emma Thompson
1873,3046,Maria Maggenti,Laurel Holloman|Nicole Ari Parker|Maggie Moore
1874,3048,Steve Rash,Chevy Chase|Carrie Fisher|Eve Arden
1875,3051,Wayne Wang,Susan Sarandon|Natalie Portman|Hart Bochner
1876,3052,Kevin Smith,Ben Affleck|Matt Damon|Linda Fiorentino
1877,3053,Luc Besson,Milla Jovovich|John Malkovich|Rab Affleck
1878,3054,Kunihiko Yuyama,Veronica Taylor|Rachael Lillis|Eric Stuart
1879,3055,Atom Egoyan,Bob Hoskins|Arsinée Khanjian|Elaine Cassidy
1880,3056,Richard Shepard,Maura Tierney|Adrien Brody|James Naughton
1881,3057,Daniel Pyne,Miguel Ferrer|John Livingston|Yasiin Bey
1882,3060,Alan Parker,Robert Arkins|Michael Aherne|Angeline Ball
1883,3062,Ken Annakin|Andrew Marton|Gerd Oswald,John Wayne|Robert Ryan|Richard Burton
1884,3063,Katt Shea,Drew Barrymore|Sara Gilbert|Tom Skerritt
1885,3064,Kurt Voss,Jaime Pressly|Megan Edwards|Michael Des Barres
1886,3068,Sidney Lumet,Paul Newman|Charlotte Rampling|Jack Warden
1887,3070,W.D. Richter,Peter Weller|John Lithgow|Ellen Barkin
1888,3072,Norman Jewison,Cher|Nicolas Cage|Olympia Dukakis
1889,3073,Vincente Minnelli,Elizabeth Taylor|Richard Burton|Eva Marie Saint
1890,3074,Sydney Pollack,Robert Redford|Will Geer|Delle Bolton
1891,3075,Roman Polanski,Catherine Deneuve|Ian Hendry|John Fraser
1892,3076,Billy Wilder,Jack Lemmon|Shirley MacLaine|Lou Jacobi
1893,3078,Barry Levinson,Adrien Brody|Bebe Neuwirth|Joe Mantegna
1894,3079,Patricia Rozema,Frances O&apos;Connor|Jonny Lee Miller|Alessandro Nivola
1895,3082,Michael Apted,Pierce Brosnan|Sophie Marceau|Robert Carlyle
1896,3083,Pedro Almodóvar,Cecilia Roth|Marisa Paredes|Candela Peña
1897,3086,Gus Meins|Charley Rogers,Stan Laurel|Oliver Hardy|Virginia Karns
1898,3088,Henry Koster,James Stewart|Wallace Ford|William H. Lynn
1899,3090,John Sayles,Chris Cooper|James Earl Jones|Mary McDonnell
1900,3091,Akira Kurosawa,Tatsuya Nakadai|Tsutomu Yamazaki|Ken&apos;ichi Hagiwara
1901,3094,James Ivory,James Wilby|Rupert Graves|Hugh Grant
1902,3096,Henry Koster,June Allyson|David Niven|Jessie Royce Landis
1903,3097,Ernst Lubitsch,Margaret Sullavan|James Stewart|Frank Morgan
1904,3098,Barry Levinson,Robert Redford|Robert Duvall|Glenn Close
1905,3099,Hal Ashby,Warren Beatty|Julie Christie|Goldie Hawn
1906,3100,Robert Redford,Craig Sheffer|Brad Pitt|Tom Skerritt
1907,3101,Adrian Lyne,Michael Douglas|Glenn Close|Anne Archer
1908,3102,Richard Marquand,Jeff Bridges|Glenn Close|Peter Coyote
1909,3103,Martin Ritt,Jane Fonda|Robert De Niro|Swoosie Kurtz
1910,3104,Martin Brest,Robert De Niro|Charles Grodin|Yaphet Kotto
1911,3105,Penny Marshall,Robert De Niro|Robin Williams|Julie Kavner
1912,3106,Alan Parker,Dennis Quaid|Tamlyn Tomita|Sab Shimono
1913,3107,Ron Howard,Kurt Russell|William Baldwin|Robert De Niro
1914,3108,Terry Gilliam,Jeff Bridges|Robin Williams|Adam Bryant
1915,3109,Mark Rydell,Mel Gibson|Sissy Spacek|Shane Bailey
1916,3111,Robert Benton,Sally Field|Lindsay Crouse|Ed Harris
1917,3112,Tom Moore,Sissy Spacek|Anne Bancroft|Ed Berke
1918,3113,Peter Hyams,Arnold Schwarzenegger|Gabriel Byrne|Robin Tunney
1919,3114,John Lasseter|Ash Brannon|Lee Unkrich,Tom Hanks|Tim Allen|Joan Cusack
1920,3115,Joel Schumacher,Robert De Niro|Philip Seymour Hoffman|Barry Miller
1921,3120,Jonathan Lynn,Eddie Murphy|Lane Smith|Sheryl Lee Ralph
1922,3125,Neil Jordan,Ralph Fiennes|Julianne Moore|Stephen Rea
1923,3127,Jane Campion,Kate Winslet|Harvey Keitel|Julie Hamilton
1924,3129,Woody Allen,Sean Penn|Samantha Morton|Woody Allen
1925,3130,Brian De Palma,Tom Hanks|Bruce Willis|Melanie Griffith
1926,3132,Marshall Neilan,Mary Pickford|Milla Davenport|Percy Haswell
1927,3138,Steven Kampmann|William Porter,Mark Harmon|Jodie Foster|Blair Brown
1928,3141,Jack Nicholson,Jack Nicholson|Harvey Keitel|Meg Tilly
1929,3142,Phil Joanou,Bono|The Edge|Adam Clayton
1930,3143,John Boorman,Lee Marvin|Toshirô Mifune
1931,3145,Tim Robbins,Hank Azaria|Rubén Blades|Joan Cusack
1932,3146,Mike Mitchell,Rob Schneider|William Forsythe|Eddie Griffin
1933,3147,Frank Darabont,Tom Hanks|Michael Clarke Duncan|David Morse
1934,3148,Lasse Hallström,Tobey Maguire|Charlize Theron|Michael Caine
1935,3150,Tim Roth,Ray Winstone|Annabelle Apsion|Kate Ashfield
1936,3152,Peter Bogdanovich,Timothy Bottoms|Jeff Bridges|Cybill Shepherd
1937,3153,Nathan Juran,Kerwin Mathews|Kathryn Grant|Richard Eyer
1938,3155,Andy Tennant,Jodie Foster|Chow Yun-Fat|Bai Ling
1939,3156,Chris Columbus,Robin Williams|Embeth Davidtz|Sam Neill
1940,3157,Rob Minkoff,Michael J. Fox|Geena Davis|Hugh Laurie
1941,3158,Kaige Chen,Gong Li|Fengyi Zhang|Zhou Sun
1942,3159,James Algar|Gaëtan Brizzi|Paul Brizzi,James Levine|Steve Martin|Itzhak Perlman
1943,3160,Paul Thomas Anderson,Tom Cruise|Jason Robards|Julianne Moore
1944,3161,Martha Fiennes,Ralph Fiennes|Liv Tyler|Toby Stephens
1945,3162,Matthew Warchus,Nick Nolte|Jeff Bridges|Sharon Stone
1946,3163,Mike Leigh,Jim Broadbent|Allan Corduner|Dexter Fletcher
1947,3165,James B. Harris,Wesley Snipes|Dennis Hopper|Lolita Davidovich
1948,3167,Mike Nichols,Jack Nicholson|Candice Bergen|Art Garfunkel
1949,3168,Dennis Hopper,Peter Fonda|Dennis Hopper|Jack Nicholson
1950,3169,John Schlesinger,Timothy Hutton|Sean Penn|Pat Hingle
1951,3171,Jack Clayton,Laurence Harvey|Simone Signoret|Heather Sears
1952,3173,Oliver Stone,Al Pacino|Dennis Quaid|Cameron Diaz
1953,3174,Milos Forman,Jim Carrey|Danny DeVito|Gerry Becker
1954,3175,Dean Parisot,Tim Allen|Sigourney Weaver|Alan Rickman
1955,3176,Anthony Minghella,Matt Damon|Gwyneth Paltrow|Jude Law
1956,3177,Steve Carr,Ice Cube|Mike Epps|Justin Pierce
1957,3178,Norman Jewison,Denzel Washington|Vicellous Shannon|Deborah Kara Unger
1958,3179,Alan Parker,Emily Watson|Robert Carlyle|Joe Breen
1959,3182,Errol Morris,Fred A. Leuchter Jr.|Robert Jan Van Pelt|David Irving
1960,3183,Agnieszka Holland,Sofia Polanska|Pavol Simon|Ivan Lukac
1961,3185,Scott Hicks,Ethan Hawke|Max von Sydow|Yûki Kudô
1962,3186,James Mangold,Winona Ryder|Angelina Jolie|Clea DuVall
1963,3189,Jay Russell,Frankie Muniz|Kevin Bacon|Diane Lane
1964,3190,Walter Hill|Francis Ford Coppola|Jack Sholder,James Spader|Peter Facinelli|Robin Tunney
1965,3192,Santosh Sivan,Ayesha Dharker|K. Krishna|Sonu Sisupal
1966,3194,Sydney Pollack,Barbra Streisand|Robert Redford|Bradford Dillman
1967,3197,Peter Hyams,Sean Connery|Mark Harmon|Meg Ryan
1968,3198,Franklin J. Schaffner,Steve McQueen|Dustin Hoffman|Victor Jory
1969,3200,Hal Ashby,Jack Nicholson|Randy Quaid|Otis Young
1970,3201,Bob Rafelson,Jack Nicholson|Karen Black|Billy Green Bush
1971,3203,Phillip Noyce,Nicole Kidman|Sam Neill|Billy Zane
1972,3204,Franklin J. Schaffner,Gregory Peck|Laurence Olivier|James Mason
1973,3208,Gene Quintano,Emilio Estevez|Samuel L. Jackson|Jon Lovitz
1974,3210,Amy Heckerling,Sean Penn|Jennifer Jason Leigh|Judge Reinhold
1975,3211,Fred Schepisi,Meryl Streep|Sam Neill|Dale Reeves
1976,3213,Kevin Altieri|Boyd Kirkland|Frank Paur,Kevin Conroy|Dana Delany|Hart Bochner
1977,3214,John Badham,Kevin Costner|David Marshall Grant|Rae Dawn Chong
1978,3219,John Schlesinger,Melanie Griffith|Matthew Modine|Michael Keaton
1979,3223,Peter Greenaway,Brian Deacon|Eric Deacon|Andréa Ferréol
1980,3225,Kris Isacsson,Freddie Prinze Jr.|Julia Stiles|Selma Blair
1981,3230,Ronald Neame,Jon Voight|Maximilian Schell|Maria Schell
1982,3235,Art Linson,Peter Boyle|Bill Murray|Bruno Kirby
1983,3240,Kevin Allen,Craig Ferguson|Chris Langham|David Rasche
1984,3241,Khyentse Norbu,Orgyen Tobgyal|Neten Chokling|Jamyang Lodro
1985,3243,Les Mayfield,Sean Astin|Brendan Fraser|Pauly Shore
1986,3244,Herbert Ross,Richard Dreyfuss|Marsha Mason|Quinn Cummings
1987,3246,Spike Lee,Denzel Washington|Angela Bassett|Delroy Lindo
1988,3247,Emile Ardolino,Whoopi Goldberg|Maggie Smith|Harvey Keitel
1989,3248,Bill Duke,Whoopi Goldberg|Kathy Najimy|Maggie Smith
1990,3249,Curtis Hanson,Annabella Sciorra|Rebecca De Mornay|Matt McCoy
1991,3251,Norman Jewison,Jane Fonda|Anne Bancroft|Meg Tilly
1992,3252,Martin Brest,Al Pacino|Chris O&apos;Donnell|James Rebhorn
1993,3253,Penelope Spheeris,Mike Myers|Dana Carvey|Rob Lowe
1994,3254,Stephen Surjik,Mike Myers|Dana Carvey|Christopher Walken
1995,3255,Penny Marshall,Tom Hanks|Geena Davis|Lori Petty
1996,3257,Mick Jackson,Kevin Costner|Whitney Houston|Gary Kemp
1997,3258,Robert Zemeckis,Meryl Streep|Bruce Willis|Goldie Hawn
1998,3259,Ron Howard,Tom Cruise|Nicole Kidman|Thomas Gibson
1999,3260,James Ivory,Anthony Hopkins|Emma Thompson|Vanessa Redgrave
2000,3261,Cameron Crowe,Bridget Fonda|Campbell Scott|Kyra Sedgwick
2001,3262,David Lynch,Sheryl Lee|Ray Wise|Mädchen Amick
2002,3263,Ron Shelton,Wesley Snipes|Woody Harrelson|Rosie Perez
2003,3264,Fran Rubel Kuzui,Kristy Swanson|Donald Sutherland|Paul Reubens
2004,3266,Rémy Belvaux|André Bonzel|Benoît Poelvoorde,Benoît Poelvoorde|Jacqueline Poelvoorde-Pappaert|Nelly Pappaert
2005,3267,Robert Rodriguez,Carlos Gallardo|Consuelo Gómez|Jaime de Hoyos
2006,3268,Roger Spottiswoode,Sylvester Stallone|Estelle Getty|JoBeth Williams
2007,3270,Paul Michael Glaser,D.B. Sweeney|Moira Kelly|Roy Dotrice
2008,3271,Gary Sinise,John Malkovich|Gary Sinise|Ray Walston
2009,3272,Abel Ferrara,Harvey Keitel|Brian McElroy|Frank Acciarito
2010,3273,Wes Craven,David Arquette|Neve Campbell|Courteney Cox
2011,3274,Barbet Schroeder,Bridget Fonda|Jennifer Jason Leigh|Steven Weber
2012,3275,Troy Duffy,Willem Dafoe|Sean Patrick Flanery|Norman Reedus
2013,3276,Eric Blakeney,Liam Neeson|Sandra Bullock|Oliver Platt
2014,3280,Ted Post,Anjanette Comer|Ruth Roman|Marianna Hill
2015,3283,John Cassavetes,Gena Rowlands|Seymour Cassel|Val Avery
2016,3284,Anthony Harvey,George C. Scott|Joanne Woodward|Jack Gilford
2017,3285,Danny Boyle,Leonardo DiCaprio|Tilda Swinton|Daniel York
2018,3289,Yimou Zhang,Minzhi Wei|Huike Zhang|Zhenda Tian
2019,3294,Tobe Hooper,Neville Brand|Mel Ferrer|Carolyn Jones
2020,3295,Ken Loach,Bruce Jones|Julie Brown|Gemma Phoenix
2021,3296,James Clavell,Sidney Poitier|Judy Geeson|Christian Roberts
2022,3298,Ben Younger,Giovanni Ribisi|Vin Diesel|Nia Long
2023,3299,Diane Keaton,Diane Keaton|Meg Ryan|Lisa Kudrow
2024,3300,David Twohy,Radha Mitchell|Cole Hauser|Vin Diesel
2025,3301,Jonathan Lynn,Bruce Willis|Matthew Perry|Rosanna Arquette
2026,3302,Jasmin Dizdar,Thomas Goodridge|Faruk Pruti|Tony Peters
2027,3303,Steven Okazaki,Tracey Helton|Alice McMunn|Jessica Snow
2028,3307,Charles Chaplin,Charles Chaplin|Virginia Cherrill|Florence Lee
2029,3308,Garry Marshall,Matt Dillon|Hector Elizondo|Molly McCarthy
2030,3310,Charles Chaplin,Charles Chaplin|Edna Purviance|Jackie Coogan
2031,3313,Michael Miller,Gerrit Graham|Michael Lerner|Fred McCarren
2032,3315,H. Bruce Humberstone,David Niven|Vera-Ellen|Cesar Romero
2033,3316,John Frankenheimer,Ben Affleck|Gary Sinise|Charlize Theron
2034,3317,Curtis Hanson,Michael Douglas|Tobey Maguire|Frances McDormand
2035,3323,Pontus Löwenhielm|Patrick von Krusenstjerna,Steve Zahn|Salma Hayek|Jeff Goldblum
2036,3326,Mike Nichols,Garry Shandling|Annette Bening|John Goodman
2037,3327,Barry W. Blaustein,Terry Funk|Mick Foley|Jake Roberts
2038,3328,Jim Jarmusch,Forest Whitaker|Henry Silva|John Tormey
2039,3329,John Duigan,Noah Taylor|Loene Carmen|Ben Mendelsohn
2040,3330,Elia Kazan,Natalie Wood|Warren Beatty|Pat Hingle
2041,3331,George Bowers,Matt Lattanzi|Caren Kaye|Kevin McCarthy
2042,3338,Al Reinert,Jim Lovell|Ken Mattingly|Russell Schweickart
2043,3341,George Cukor,Judy Holliday|William Holden|Broderick Crawford
2044,3342,Alan Parker,Matthew Modine|Nicolas Cage|John Harkins
2045,3344,Herschell Gordon Lewis,William Kerwin|Mal Arnold|Connie Mason
2046,3345,Winston Hibler,Ron Brown|Brian Russell|Linda Wallace
2047,3347,Carroll Ballard,Charles Martin Smith|Brian Dennehy|Zachary Ittimangnaq
2048,3350,Daniel Petrie,Sidney Poitier|Claudia McNeil|Ruby Dee
2049,3353,Aileen Ritchie,Ian Hart|Sean McGinley|Niamh Cusack
2050,3354,Brian De Palma,Tim Robbins|Gary Sinise|Don Cheadle
2051,3355,Roman Polanski,Johnny Depp|Frank Langella|Lena Olin
2052,3357,Régis Wargnier,Oleg Menshikov|Sandrine Bonnaire|Catherine Deneuve
2053,3359,Peter Yates,Dennis Christopher|Dennis Quaid|Daniel Stern
2054,3361,Ron Shelton,Kevin Costner|Susan Sarandon|Tim Robbins
2055,3362,Sidney Lumet,Al Pacino|John Cazale|Penelope Allen
2056,3364,John Huston,Sterling Hayden|Louis Calhern|Jean Hagen
2057,3368,William Wyler,Gregory Peck|Jean Simmons|Carroll Baker
2058,3370,Costa-Gavras,Debra Winger|Tom Berenger|John Heard
2059,3372,John Guillermin,George Segal|Robert Vaughn|Ben Gazzara
2060,3378,Volker Schlöndorff,John Malkovich|Armin Mueller-Stahl|Gottfried John
2061,3384,Joseph Sargent,Walter Matthau|Robert Shaw|Martin Balsam
2062,3386,Oliver Stone,Kevin Costner|Gary Oldman|Jack Lemmon
2063,3387,Paul Flaherty,John Candy|Jeffrey Jones|Annie Potts
2064,3388,William Dear,John Lithgow|Melinda Dillon|Margaret Langrick
2065,3390,Jim Goddard,Sean Penn|Madonna|Paul Freeman
2066,3392,Susan Seidelman,Meryl Streep|Roseanne Barr|Ed Begley Jr.
2067,3394,Blake Edwards,Kim Basinger|Bruce Willis|John Larroquette
2068,3396,James Frawley,Jim Henson|Frank Oz|Jerry Nelson
2069,3397,Jim Henson,Jim Henson|Frank Oz|Dave Goelz
2070,3398,Frank Oz,Jim Henson|Frank Oz|Dave Goelz
2071,3400,Phil Nibbelink|Simon Wells|Dick Zondag,John Goodman|Charles Fleischer|Blaze Berdahl
2072,3401,Bill Norton,William Katt|Sean Young|Patrick McGoohan
2073,3402,John Irvin,Glenda Jackson|Ben Kingsley|Richard Johnson
2074,3403,Jerry Jameson,Jason Robards|Richard Jordan|David Selby
2075,3408,Steven Soderbergh,Julia Roberts|Albert Finney|David Brisbin
2076,3409,James Wong,Devon Sawa|Ali Larter|Kerr Smith
2077,3410,Christina Andreef,Jeanie Drynan|Linal Haft|Russell Dykstra
2078,3412,Jean-Jacques Annaud,Tchéky Karyo|Bart the Bear|Youk the Bear
2079,3414,Henry King|Otto Lang,William Holden|Jennifer Jones|Torin Thatcher
2080,3415,Andrei Tarkovsky,Margarita Terekhova|Filipp Yankovskiy|Ignat Daniltsev
2081,3418,Ridley Scott,Susan Sarandon|Geena Davis|Harvey Keitel
2082,3420,Norman Jewison,Al Pacino|Jack Warden|John Forsythe
2083,3421,John Landis,John Belushi|Karen Allen|Tom Hulce
2084,3423,Spike Lee,Laurence Fishburne|Giancarlo Esposito|Tisha Campbell
2085,3424,Spike Lee,Danny Aiello|Ossie Davis|Ruby Dee
2086,3425,Spike Lee,Denzel Washington|Spike Lee|Wesley Snipes
2087,3428,Franco Zeffirelli,Jon Voight|Faye Dunaway|Ricky Schroder
2088,3429,Nick Park,Julie Sedgewick
2089,3430,Michael Winner,Charles Bronson|Hope Lange|Vincent Gardenia
2090,3431,Michael Winner,Charles Bronson|Jill Ireland|Vincent Gardenia
2091,3432,Michael Winner,Charles Bronson|Deborah Raffin|Ed Lauter
2092,3433,J. Lee Thompson,Charles Bronson|Kay Lenz|John P. Ryan
2093,3434,Allan A. Goldstein,Charles Bronson|Lesley-Anne Down|Michael Parks
2094,3435,Billy Wilder,Fred MacMurray|Barbara Stanwyck|Edward G. Robinson
2095,3436,Joel Schumacher,Julia Roberts|Campbell Scott|Vincent D&apos;Onofrio
2096,3438,Steve Barron,Judith Hoag|Elias Koteas|Josh Pais
2097,3439,Michael Pressman,Paige Turco|David Warner|Michelan Sisti
2098,3440,Stuart Gillard,Elias Koteas|Paige Turco|Stuart Wilson
2099,3444,Newt Arnold,Jean-Claude Van Damme|Donald Gibb|Leah Ayres
2100,3446,Peter Chelsom,Jerry Lewis|Oliver Platt|Lee Evans
2101,3447,Sidney Franklin|Victor Fleming|Gustav Machatý,Paul Muni|Luise Rainer|Walter Connolly
2102,3448,Barry Levinson,Robin Williams|Forest Whitaker|Tom T. Tran
2103,3449,Leonard Nimoy,Diane Keaton|Liam Neeson|Jason Robards
2104,3450,Donald Petrie,Jack Lemmon|Walter Matthau|Ann-Margret
2105,3451,Stanley Kramer,Spencer Tracy|Sidney Poitier|Katharine Hepburn
2106,3452,Andrzej Bartkowiak,Jet Li|Aaliyah|Isaiah Washington
2107,3453,Mark Piznarski,Chris Klein|Leelee Sobieski|Josh Hartnett
2108,3454,David Raynr,Shane West|Marla Sokoloff|Jodi Lyn O&apos;Keefe
2109,3455,Mark Hanlon,Aidan Gillen|Emmanuelle Seigner|Susan Tyrrell
2110,3456,Majid Majidi,Hossein Mahjoub|Mohsen Ramezani|Salameh Feyzi
2111,3459,Ken Russell,Gabriel Byrne|Julian Sands|Natasha Richardson
2112,3461,Peter Brook,James Aubrey|Tom Chapin|Hugh Edwards
2113,3462,Charles Chaplin,Charles Chaplin|Paulette Goddard|Henry Bergman
2114,3466,Ron Underwood,Robert Downey Jr.|Charles Grodin|Alfre Woodard
2115,3467,Martin Ritt,Paul Newman|Melvyn Douglas|Patricia Neal
2116,3468,Robert Rossen,Paul Newman|Jackie Gleason|Piper Laurie
2117,3469,Stanley Kramer,Spencer Tracy|Fredric March|Gene Kelly
2118,3470,Akira Kurosawa,Maksim Munzuk|Yuriy Solomin|Mikhail Bychkov
2119,3471,Steven Spielberg,Richard Dreyfuss|François Truffaut|Teri Garr
2120,3473,Alain Tanner,Myriam Boyer|Jean-Luc Bideau|Miou-Miou
2121,3474,Louis Morneau,Jim Belushi|Kylie Travis|Shannon Whirry
2122,3475,George Stevens,Montgomery Clift|Elizabeth Taylor|Shelley Winters
2123,3476,Adrian Lyne,Tim Robbins|Elizabeth Peña|Danny Aiello
2124,3477,Allan Moyle,Anthony LaPaglia|Debi Mazar|Maxwell Caulfield
2125,3478,Luis Valdez,Lou Diamond Phillips|Esai Morales|Rosanna DeSoto
2126,3479,Richard Donner,Matthew Broderick|Rutger Hauer|Michelle Pfeiffer
2127,3480,David Seltzer,Corey Haim|Kerri Green|Charlie Sheen
2128,3481,Stephen Frears,John Cusack|Iben Hjejle|Todd Louiso
2129,3484,Rob Cohen,Joshua Jackson|Paul Walker|Hill Harper
2130,3489,Steven Spielberg,Dustin Hoffman|Robin Williams|Julia Roberts
2131,3492,George Fitzmaurice,Rudolph Valentino|Vilma Bánky|George Fawcett
2132,3494,Henry Hathaway,John Wayne|Kim Darby|Glen Campbell
2133,3496,John Schlesinger,Shirley MacLaine|Navin Chowdhry|Peggy Ashcroft
2134,3498,Alan Parker,Brad Davis|Irene Miracle|Bo Hopkins
2135,3499,Rob Reiner,James Caan|Kathy Bates|Richard Farnsworth
2136,3500,Billy Crystal,Billy Crystal|David Paymer|Julie Warner
2137,3501,Martin Ritt,Sally Field|James Garner|Brian Kerwin
2138,3502,Bruce Joel Rubin,Michael Keaton|Nicole Kidman|Bradley Whitford
2139,3504,Sidney Lumet,Faye Dunaway|William Holden|Peter Finch
2140,3505,Roger Donaldson,Kevin Costner|Gene Hackman|Sean Young
2141,3506,Ted Kotcheff,Nick Nolte|Charles Durning|Mac Davis
2142,3507,Gene Saks,Jack Lemmon|Walter Matthau|John Fiedler
2143,3508,Clint Eastwood,Clint Eastwood|Sondra Locke|Chief Dan George
2144,3510,Gregory Hoblit,Dennis Quaid|Jim Caviezel|Shawn Doyle
